Time [s],v Bus 1,v Bus 2,v Bus 3,v Bus 4,v Bus 5,v Bus 6,v Bus 7,v Bus 8,v Bus 9,v Bus 10,v Bus 11,v Bus 12,v Bus 13,v Bus 14
4.233433333333328719e+00,1.031863142178702786e+00,1.028666948923670832e+00,1.008197567306397202e+00,1.005997832613883425e+00,1.009879621144236905e+00,1.026906867673436974e+00,1.019269310941579132e+00,1.028777415914651439e+00,1.018531225226817716e+00,1.012382657078456427e+00,1.016030656335611626e+00,1.014320604654662672e+00,1.011413895736285706e+00,1.013201485888934217e+00
4.266766666666661934e+00,1.031851757074340847e+00,1.028658372003466770e+00,1.008197039554978192e+00,1.005994646953258354e+00,1.009876044998484490e+00,1.026915053414384271e+00,1.019272722007039444e+00,1.028784810362768143e+00,1.018535572669118316e+00,1.012387732498714943e+00,1.016037334386555191e+00,1.014328356458098934e+00,1.011421539159375937e+00,1.013207268002010775e+00
4.300099999999995148e+00,1.031840448371786012e+00,1.028649959063540287e+00,1.008196585155602065e+00,1.005991615363321268e+00,1.009872688481619152e+00,1.026923315000549675e+00,1.019276103332325878e+00,1.028792062244204164e+00,1.018539816715309021e+00,1.012392720936122315e+00,1.016043988077763194e+00,1.014336180876876936e+00,1.011429213926858139e+00,1.013213003483957486e+00
4.333433333333328363e+00,1.031829354357553852e+00,1.028641824199331145e+00,1.008196294751595001e+00,1.005988877217438127e+00,1.009869694484320624e+00,1.026931781345435946e+00,1.019279548857064732e+00,1.028799219301515633e+00,1.018544067406187414e+00,1.012397735180477154e+00,1.016050738000165099e+00,1.014344203765595198e+00,1.011437044852030676e+00,1.013218808585878428e+00
4.366766666666661578e+00,1.031818538352588854e+00,1.028634026055049944e+00,1.008196220300242585e+00,1.005986509323277378e+00,1.009867135208200040e+00,1.026940512071792488e+00,1.019283110212916066e+00,1.028806303836904856e+00,1.018548395381389859e+00,1.012402845220593539e+00,1.016057650824627512e+00,1.014352483652702475e+00,1.011445094378103926e+00,1.013224750487497605e+00
4.400099999999994793e+00,1.031808066706015881e+00,1.028626634488337910e+00,1.008196421660180642e+00,1.005984613247923765e+00,1.009865115739057906e+00,1.026949593333501554e+00,1.019286856579139089e+00,1.028813361714937979e+00,1.018552875057502360e+00,1.012408126585154111e+00,1.016064806595307957e+00,1.014361105090759718e+00,1.011453445374219884e+00,1.013230907060184149e+00
4.433433333333328008e+00,1.031797990145436383e+00,1.028619701655608010e+00,1.008196943107297017e+00,1.005983263192160360e+00,1.009863710577391771e+00,1.026959086205879945e+00,1.019290841202941778e+00,1.028820429927386204e+00,1.018557566711600693e+00,1.012413639557992129e+00,1.016072266128147161e+00,1.014370128171655283e+00,1.011462158326980276e+00,1.013237338582920311e+00
4.466766666666661223e+00,1.031788340633513767e+00,1.028613257242185552e+00,1.008197809601701689e+00,1.005982498163127792e+00,1.009862954531914214e+00,1.026969017979824539e+00,1.019295095703134812e+00,1.028827531528511807e+00,1.018562511960592776e+00,1.012419424229746623e+00,1.016080064538840144e+00,1.014379580031602002e+00,1.011471263659904807e+00,1.013244081882447745e+00
4.500099999999994438e+00,1.031779129775643344e+00,1.028607308410726340e+00,1.008199026919323060e+00,1.005982325123329746e+00,1.009862847409978670e+00,1.026979384668928796e+00,1.019299630809349821e+00,1.028834676695741690e+00,1.018567731984404423e+00,1.012425499065459977e+00,1.016088211281335418e+00,1.014389457302507846e+00,1.011480763116729520e+00,1.013251149880575852e+00
4.533433333333327653e+00,1.031770348825253647e+00,1.028601840695596348e+00,1.008200582400689660e+00,1.005982721824276949e+00,1.009863357788488125e+00,1.026990155394872595e+00,1.019304437826400678e+00,1.028841863471052331e+00,1.018573228232937833e+00,1.012431862042153741e+00,1.016096692641540677e+00,1.014399730320723725e+00,1.011490633329550803e+00,1.013258533516933513e+00
4.566766666666660868e+00,1.031761970720843857e+00,1.028596820552630131e+00,1.008202447074202812e+00,1.005983640798704171e+00,1.009864427757406258e+00,1.027001277050034522e+00,1.019309491066900275e+00,1.028849079238632891e+00,1.018578984318052605e+00,1.012438492849259575e+00,1.016105474956084942e+00,1.014410347644736810e+00,1.011500829840110027e+00,1.013266204541889870e+00
4.600099999999994083e+00,1.031753953225467813e+00,1.028592198884747733e+00,1.008204578628054238e+00,1.005985014209709538e+00,1.009865978436399248e+00,1.027012679229523773e+00,1.019314750934643632e+00,1.028856302709846071e+00,1.018584968643085675e+00,1.012445355758261334e+00,1.016114508323445742e+00,1.014421240860096329e+00,1.011511291474297192e+00,1.013274118880743035e+00
4.633433333333327298e+00,1.031746242609904884e+00,1.028587915058574831e+00,1.008206924826699380e+00,1.005986759172906364e+00,1.009867915898247759e+00,1.027024279368324633e+00,1.019320167379746289e+00,1.028863506166946440e+00,1.018591137512562028e+00,1.012452402938004870e+00,1.016123730660486668e+00,1.014432329595250426e+00,1.011521944977420651e+00,1.013282220383798116e+00
4.666766666666660512e+00,1.031738777536023166e+00,1.028583901083002239e+00,1.008209427085465570e+00,1.005988783231121175e+00,1.009870137167592885e+00,1.027035987885015267e+00,1.019325683483492506e+00,1.028870657752832374e+00,1.018597438505507213e+00,1.012459578007148142e+00,1.016133071905100937e+00,1.014443526548539198e+00,1.011532709715857958e+00,1.013290444756278941e+00
4.700099999999993727e+00,1.031731492879785606e+00,1.028580085678011402e+00,1.008212023968684923e+00,1.005990989647544076e+00,1.009872535960773421e+00,1.027047713113200089e+00,1.019331238977207787e+00,1.028877723727978699e+00,1.018603813882821729e+00,1.012466819596454792e+00,1.016142458141089389e+00,1.014454742310159974e+00,1.011543502226206925e+00,1.013298723443499361e+00
4.733433333333326942e+00,1.031724323312832148e+00,1.028576398054459773e+00,1.008214654451670134e+00,1.005993282331576033e+00,1.009875007958105808e+00,1.027059365799184887e+00,1.019336773516053674e+00,1.028884670505599841e+00,1.018610203879883214e+00,1.012474064765782167e+00,1.016151815464023667e+00,1.014465889761940964e+00,1.011554240409872740e+00,1.013306987300356843e+00
4.766766666666660157e+00,1.031717206494811467e+00,1.028572771253537521e+00,1.008217260812292793e+00,1.005995570213400248e+00,1.009877455419151637e+00,1.027070862997143674e+00,1.019342229581273962e+00,1.028891466394473264e+00,1.018616549742300981e+00,1.012481252130307263e+00,1.016161073431996353e+00,1.014476887889937062e+00,1.011564847210652873e+00,1.013315169894582368e+00
4.800099999999993372e+00,1.031710085756697648e+00,1.028569144916303912e+00,1.008219791041113922e+00,1.005997770875131758e+00,1.009879790962285417e+00,1.027082131256439768e+00,1.019347554924703081e+00,1.028898083071830616e+00,1.018622796362312899e+00,1.012488324556181096e+00,1.016170167973414529e+00,1.014487664906389863e+00,1.011575253660533580e+00,1.013323210313013867e+00
4.833433333333326587e+00,1.031702912212945300e+00,1.028565467429961799e+00,1.008222200717756145e+00,1.005999813395091813e+00,1.009881940457835858e+00,1.027093109019419082e+00,1.019352704481434335e+00,1.028904496680842273e+00,1.018628894458142753e+00,1.012495231365989623e+00,1.016179043683643313e+00,1.014498160600831866e+00,1.011585401218642266e+00,1.013331055406031744e+00
4.866766666666659802e+00,1.031695646261465926e+00,1.028561697414615228e+00,1.008224454331053010e+00,1.006001640349257986e+00,1.009883844989458934e+00,1.027103748203826994e+00,1.019357641728104724e+00,1.028910688572629351e+00,1.018634802242356141e+00,1.012501930002010164e+00,1.016187655467752915e+00,1.014508327895061512e+00,1.011595243369973529e+00,1.013338661424847853e+00
4.900099999999993017e+00,1.031688258471203490e+00,1.028557804552798771e+00,1.008226526015033153e+00,1.006003208976199215e+00,1.009885461903775594e+00,1.027114014990511581e+00,1.019362339482660973e+00,1.028916645691896115e+00,1.018640486555921765e+00,1.012508387128441933e+00,1.016195969526185516e+00,1.014518133621518103e+00,1.011604746494164431e+00,1.013345995042560288e+00
4.933433333333326232e+00,1.031680729883933889e+00,1.028553769799838813e+00,1.008228399758723803e+00,1.006004491542270562e+00,1.009886764996494657e+00,1.027123889864713258e+00,1.019366780177351606e+00,1.028922360640636580e+00,1.018645923481123372e+00,1.012514579188847463e+00,1.016203963711942659e+00,1.014527558572255073e+00,1.011613890043557840e+00,1.013353033783046531e+00
4.966766666666659447e+00,1.031673051782698192e+00,1.028549585035694713e+00,1.008230069135543916e+00,1.006005474982057724e+00,1.009887743925620862e+00,1.027133366992758257e+00,1.019370955652778132e+00,1.028927831455741071e+00,1.018651098463668303e+00,1.012520492454194176e+00,1.016211627313156063e+00,1.014536596898157450e+00,1.011622666099678769e+00,1.013359765904341181e+00
5.000099999999992662e+00,1.031665225000850006e+00,1.028545252237919927e+00,1.008231536599568212e+00,1.006006159914409892e+00,1.009888402969575827e+00,1.027142453040452930e+00,1.019374866535992963e+00,1.028933061142800476e+00,1.018656005992204960e+00,1.012526122615675650e+00,1.016218960336310762e+00,1.014545254961841891e+00,1.011631078400363926e+00,1.013366189803232675e+00
5.033433333333325876e+00,1.031657258855963821e+00,1.028540782271352816e+00,1.008232812449268101e+00,1.006006559146614965e+00,1.009888759256727164e+00,1.027151165548113365e+00,1.019378521283342831e+00,1.028938057025974073e+00,1.018660648903940702e+00,1.012531473995485154e+00,1.016225972380054854e+00,1.014553549756565420e+00,1.011639140940777226e+00,1.013372313024228921e+00
5.066766666666659091e+00,1.031649169801768462e+00,1.028536193394973486e+00,1.008233913537405213e+00,1.006006695794093631e+00,1.009888840608997196e+00,1.027159530987975966e+00,1.019381934970452042e+00,1.028942829966495109e+00,1.018665037389434369e+00,1.012536558454013802e+00,1.016232681197327237e+00,1.014561507013802322e+00,1.011646876261160122e+00,1.013378150962658708e+00
5.100099999999992306e+00,1.031640979895869892e+00,1.028531509590398407e+00,1.008234861817747907e+00,1.006006601145159163e+00,1.009888683142182941e+00,1.027167582630170939e+00,1.019385127916312195e+00,1.028947393506093322e+00,1.018669187777730079e+00,1.012541394079303103e+00,1.016239111048195420e+00,1.014569159122720388e+00,1.011654313536379801e+00,1.013383725357293486e+00
5.133433333333325521e+00,1.031632715177033255e+00,1.028526758811730168e+00,1.008235682815402878e+00,1.006006312396936053e+00,1.009888328760251586e+00,1.027175358337594213e+00,1.019388124225180992e+00,1.028951762987347252e+00,1.018673121182746222e+00,1.012546003743768352e+00,1.016245290943018853e+00,1.014576542979090057e+00,1.011661486577907665e+00,1.013389062665869922e+00
5.166766666666658736e+00,1.031624404039507503e+00,1.028521971248781641e+00,1.008236404101257921e+00,1.006005870380044742e+00,1.009887822670103574e+00,1.027182898399718436e+00,1.019390950323993739e+00,1.028955954697533981e+00,1.018676862088850887e+00,1.012550413609583755e+00,1.016251252869303734e+00,1.014583697871146883e+00,1.011668431850381911e+00,1.013394192411595895e+00
5.200099999999991951e+00,1.031616075680967803e+00,1.028517177681661288e+00,1.008237053824624141e+00,1.006005317377284713e+00,1.009887211029731224e+00,1.027190243502499767e+00,1.019393633560847334e+00,1.028959985070500238e+00,1.018680436944146450e+00,1.012554651654513638e+00,1.016257030084862567e+00,1.014590663497200396e+00,1.011675186593139042e+00,1.013399145578371074e+00
5.233433333333325166e+00,1.031607758688639187e+00,1.028512407999172984e+00,1.008237659415099907e+00,1.006004695119943060e+00,1.009886538813395962e+00,1.027197432906929775e+00,1.019396200930561935e+00,1.028963869992952640e+00,1.018683872832553128e+00,1.012558746289191625e+00,1.016262655548989757e+00,1.014597478186461732e+00,1.011681787118254849e+00,1.013403953125886492e+00
5.266766666666658381e+00,1.031599479817563170e+00,1.028507689930737712e+00,1.008238246465133381e+00,1.006004043038204676e+00,1.009885847974699935e+00,1.027204502901241767e+00,1.019398677967222611e+00,1.028967624226834410e+00,1.018687196271179207e+00,1.012562725114707796e+00,1.016268160547681765e+00,1.014604177386365214e+00,1.011688267346016801e+00,1.013408644677203707e+00
5.300099999999991596e+00,1.031591262996990555e+00,1.028503048022654909e+00,1.008238837790284448e+00,1.006003396816498530e+00,1.009885175960391068e+00,1.027211485570794114e+00,1.019401087829821639e+00,1.028971260952878053e+00,1.018690432167948190e+00,1.012566613856993536e+00,1.016273573553166720e+00,1.014610792459119226e+00,1.011694657620200166e+00,1.013413247416959040e+00
5.333433333333324811e+00,1.031583128578869690e+00,1.028498502879024112e+00,1.008239452736711561e+00,1.006002787275227739e+00,1.009884554589472794e+00,1.027218407897674046e+00,1.019403450605896433e+00,1.028974791455200988e+00,1.018693602973473444e+00,1.012570435509519973e+00,1.016278919341409459e+00,1.014617349799875168e+00,1.011700983819989075e+00,1.013417785226870205e+00
5.366766666666658026e+00,1.031575092834589258e+00,1.028494070669624172e+00,1.008240106724519913e+00,1.006002239594168568e+00,1.009884009309972575e+00,1.027225291194460377e+00,1.019405782835836272e+00,1.028978224938054131e+00,1.018696728038676724e+00,1.012574209695353833e+00,1.016284218376333870e+00,1.014623870280835227e+00,1.011707266774916958e+00,1.013422278067900528e+00
5.400099999999991240e+00,1.031567167697376775e+00,1.028489762898042725e+00,1.008240811020757466e+00,1.006001772873404310e+00,1.009883558823913008e+00,1.027232150860457383e+00,1.019408097254053125e+00,1.028981568467298047e+00,1.018699823183649711e+00,1.012577952252462277e+00,1.016289486458595626e+00,1.014630369010012467e+00,1.011713521975393881e+00,1.013426741609134707e+00
5.433433333333324455e+00,1.031559360732613229e+00,1.028485586409384478e+00,1.008241572725502744e+00,1.006001400011590663e+00,1.009883215053958283e+00,1.027238996433852858e+00,1.019410402732372045e+00,1.028984827022941584e+00,1.018702900471658568e+00,1.012581675034174067e+00,1.016294734623511387e+00,1.014636855378844293e+00,1.011719759557295539e+00,1.013431187090765961e+00
5.466766666666657670e+00,1.031551675309771099e+00,1.028481543608135595e+00,1.008242394946566867e+00,1.006001127869441847e+00,1.009882983412836888e+00,1.027245831902497519e+00,1.019412704403258818e+00,1.028988003645123772e+00,1.018705968173466925e+00,1.012585385907728730e+00,1.016299969262983049e+00,1.014643333362340583e+00,1.011725984528820899e+00,1.013435621399226383e+00
5.500099999999990885e+00,1.031544110951381432e+00,1.028477632859754243e+00,1.008243277138646921e+00,1.006000957684022534e+00,1.009882863334360170e+00,1.027252656232731098e+00,1.019415003939984299e+00,1.028991099657068142e+00,1.018709030905495139e+00,1.012589088931882930e+00,1.016305192443596850e+00,1.014649802032369541e+00,1.011732197204780581e+00,1.013440047330231186e+00
5.533433333333324100e+00,1.031536663779533791e+00,1.028473848985396844e+00,1.008244215538947941e+00,1.006000885650083276e+00,1.009882848975067748e+00,1.027259464044033788e+00,1.019417299934817223e+00,1.028994114924956627e+00,1.018712089887675587e+00,1.012592784658083556e+00,1.016310402358985954e+00,1.014656256213039232e+00,1.011738393781274947e+00,1.013444463980276655e+00
5.566766666666657315e+00,1.031529327116157635e+00,1.028470183923417380e+00,1.008245203738169726e+00,1.006000903699287630e+00,1.009882930112588895e+00,1.027266246427684049e+00,1.019419588402125987e+00,1.028997048174758122e+00,1.018715143351856645e+00,1.012596470581437647e+00,1.016315593930303462e+00,1.014662687277859021e+00,1.011744567055063992e+00,1.013448867286009358e+00
5.600099999999990530e+00,1.031522092095753074e+00,1.028466627387544019e+00,1.008246233268681014e+00,1.006001000336028905e+00,1.009883093092566186e+00,1.027272991806442048e+00,1.019421863307460763e+00,1.028999897302522060e+00,1.018718187003398779e+00,1.012600141644863116e+00,1.016320759456534661e+00,1.014669083986610820e+00,1.011750707188057374e+00,1.013453250613479018e+00
5.633433333333323745e+00,1.031514948311252233e+00,1.028463167559681590e+00,1.008247294222724300e+00,1.006001161532475541e+00,1.009883321823274782e+00,1.027279686816416016e+00,1.019424117127951890e+00,1.029002659684006948e+00,1.018721214542068099e+00,1.012603790799003312e+00,1.016325889307700514e+00,1.014675433344531363e+00,1.011756802502845165e+00,1.013457605394707972e+00
5.666766666666656960e+00,1.031507884449568202e+00,1.028459791765420350e+00,1.008248375859922996e+00,1.006001371626075835e+00,1.009883598757576051e+00,1.027286317163441431e+00,1.019426341407654757e+00,1.029005332464066003e+00,1.018724218205075749e+00,1.012607409579753481e+00,1.016330972618900264e+00,1.014681721437052930e+00,1.011762840264397445e+00,1.013461921771221519e+00
5.700099999999990175e+00,1.031500888888557732e+00,1.028456487103887929e+00,1.008249467178048642e+00,1.006001614180088044e+00,1.009883905820474492e+00,1.027292868418161920e+00,1.019428527283420927e+00,1.029007912814017711e+00,1.018727189305925762e+00,1.012610988675956891e+00,1.016335997954140424e+00,1.014687934205168007e+00,1.011768807414351379e+00,1.013466189215157520e+00
5.733433333333323390e+00,1.031493950233211887e+00,1.028453241009319452e+00,1.008250557426003002e+00,1.006001872774249684e+00,1.009884225248163681e+00,1.027299326721236694e+00,1.019430665961427174e+00,1.029010398148578087e+00,1.018730118746285829e+00,1.012614518463738955e+00,1.016340953914137923e+00,1.014694058133523535e+00,1.011774691230629353e+00,1.013470397103284348e+00
5.766766666666656604e+00,1.031487057774600924e+00,1.028450041727783759e+00,1.008251636543299190e+00,1.006002131699945457e+00,1.009884540312693257e+00,1.027305679377830794e+00,1.019432749129440596e+00,1.029012786297264226e+00,1.018732997482318048e+00,1.012617989488544090e+00,1.016345829668172440e+00,1.014700080830887474e+00,1.011780479892023354e+00,1.013474535224615947e+00
5.800099999999989819e+00,1.031480201860805357e+00,1.028446878698534794e+00,1.008252695515639230e+00,1.006002376541562882e+00,1.009884835914618195e+00,1.027311915328092295e+00,1.019434769294731202e+00,1.029015075628220588e+00,1.018735816931204852e+00,1.012621392880591609e+00,1.016350615395904766e+00,1.014705991489978976e+00,1.011786162934144473e+00,1.013478594207633643e+00
5.833433333333323034e+00,1.031473374174493474e+00,1.028443742835202013e+00,1.008253726641324954e+00,1.006002594633073732e+00,1.009885099034125044e+00,1.027318025487705899e+00,1.019436720042325328e+00,1.029017265125235392e+00,1.018738569308142328e+00,1.012624720694303537e+00,1.016355302630973512e+00,1.014711781220855480e+00,1.011791731589838816e+00,1.013482565858583540e+00
5.866766666666656249e+00,1.031466567916861088e+00,1.028440626707286532e+00,1.008254723707965539e+00,1.006002775385687720e+00,1.009885319038550611e+00,1.027324002959228988e+00,1.019438596212648429e+00,1.029019354421054411e+00,1.018741247888355739e+00,1.012627966166801619e+00,1.016359884503596156e+00,1.014717443258498442e+00,1.011797179013242065e+00,1.013486443407353388e+00
5.900099999999989464e+00,1.031459777901857944e+00,1.028437524626813371e+00,1.008255682082988880e+00,1.006002910488523749e+00,1.009885487850759045e+00,1.027329843120670994e+00,1.019440394001314365e+00,1.029021343791896914e+00,1.018743847192564944e+00,1.012631123894672358e+00,1.016364355884211923e+00,1.014722973050838473e+00,1.011802500391951520e+00,1.013490221661899060e+00
5.933433333333322679e+00,1.031453000568304912e+00,1.028434432648752450e+00,1.008256598724954989e+00,1.006002993989560723e+00,1.009885599988460836e+00,1.027335543602600376e+00,1.019442110987073269e+00,1.029023234119458063e+00,1.018746363097932095e+00,1.012634189931943540e+00,1.016368713434422810e+00,1.014728368238177580e+00,1.011807692956350646e+00,1.013493897076214845e+00
5.966766666666655894e+00,1.031446233920102262e+00,1.028431348496453346e+00,1.008257472125202669e+00,1.006003022268285862e+00,1.009885652488825780e+00,1.027341104168604247e+00,1.019443746096260872e+00,1.029025026827423472e+00,1.018748792879334841e+00,1.012637161815132414e+00,1.016372955574684767e+00,1.014733628538398325e+00,1.011812755898492622e+00,1.013497467739868485e+00
6.000099999999989109e+00,1.031439477406645100e+00,1.028428271425242180e+00,1.008258302191253453e+00,1.006002993914678845e+00,1.009885644735946331e+00,1.027346526516479175e+00,1.019445299513850767e+00,1.029026723799832510e+00,1.018751135188164625e+00,1.012640038523624719e+00,1.016377082380721886e+00,1.014738755554857486e+00,1.011817690215484955e+00,1.013500933299573914e+00
6.033433333333322324e+00,1.031432731756624532e+00,1.028425202038322883e+00,1.008259090084475229e+00,1.006002909531314549e+00,1.009885578210691470e+00,1.027351814018884868e+00,1.019446772552208058e+00,1.029028327288494582e+00,1.018753389977541168e+00,1.012642820385330822e+00,1.016381095422194347e+00,1.014743752525170795e+00,1.011822498493762490e+00,1.013504294824849383e+00
6.066766666666655539e+00,1.031425998778621400e+00,1.028422142069274514e+00,1.008259838024838206e+00,1.006002771476430580e+00,1.009885456183289953e+00,1.027356971422523912e+00,1.019448167488978596e+00,1.029029839816136160e+00,1.018755558383855009e+00,1.012645508938520900e+00,1.016384997557901348e+00,1.014748624029429891e+00,1.011827184651149736e+00,1.013507554630622476e+00
6.100099999999988754e+00,1.031419281141593869e+00,1.028419094145002211e+00,1.008260549075360668e+00,1.006002583566030228e+00,1.009885283368850750e+00,1.027362004524358996e+00,1.019449487385328368e+00,1.029031264081138541e+00,1.018757642575074174e+00,1.012648106761185884e+00,1.016388792701850452e+00,1.014753375675851332e+00,1.011831753653333887e+00,1.013510716069835116e+00
6.133433333333321968e+00,1.031412582147431367e+00,1.028416061541945536e+00,1.008261226918059972e+00,1.006002350752506436e+00,1.009885065565032436e+00,1.027366919842044757e+00,1.019450735895063298e+00,1.029032602868757529e+00,1.018759645576229556e+00,1.012650617279105214e+00,1.016392485573914817e+00,1.014758013780569179e+00,1.011836211220356052e+00,1.013513783308643612e+00
6.166766666666655183e+00,1.031405905506388221e+00,1.028413047946857839e+00,1.008261875631993876e+00,1.006002078795936283e+00,1.009884809289287588e+00,1.027371724293802524e+00,1.019451917074049696e+00,1.029033858972543403e+00,1.018761571082020367e+00,1.012653044563208482e+00,1.016396081447649591e+00,1.014762545056391518e+00,1.011840563537150572e+00,1.013516761095900165e+00
6.200099999999988398e+00,1.031399255124632264e+00,1.028410057231734065e+00,1.008262499482506680e+00,1.006001773942478250e+00,1.009884521430937099e+00,1.027376424900585672e+00,1.019453035198021551e+00,1.029035035128543774e+00,1.018763423265684143e+00,1.012655393125830638e+00,1.016399585906311298e+00,1.014766976323023373e+00,1.011844816980150608e+00,1.013519654537260895e+00
6.233433333333321613e+00,1.031392634911298067e+00,1.028407093250516269e+00,1.008263102729088034e+00,1.006001442622126429e+00,1.009884208930701632e+00,1.027381028520780282e+00,1.019454094595375837e+00,1.029036133963763922e+00,1.018765206592237016e+00,1.012657667724276234e+00,1.016403004616341033e+00,1.014771314248730683e+00,1.011848977869749922e+00,1.013522468882747773e+00
6.266766666666654828e+00,1.031386048610555051e+00,1.028404159663178774e+00,1.008263689457449486e+00,1.006001091175648732e+00,1.009883878497480403e+00,1.027385541624856069e+00,1.019455099499890327e+00,1.029037157959256543e+00,1.018766925642865750e+00,1.012659873178616943e+00,1.016406343125549894e+00,1.014775565130681789e+00,1.011853052255945684e+00,1.013525209334777744e+00
6.300099999999988043e+00,1.031379499662407939e+00,1.028401259790913125e+00,1.008264263439715203e+00,1.006000725618177771e+00,1.009883536369440726e+00,1.027389970114753304e+00,1.019456053926838246e+00,1.029038109427410808e+00,1.018768584955995093e+00,1.012662014209230854e+00,1.016409606691311529e+00,1.014779734718633808e+00,1.011857045742169170e+00,1.013527880881963661e+00
6.333433333333321258e+00,1.031372991094094971e+00,1.028398396504181411e+00,1.008264828024815429e+00,1.006000351444323870e+00,1.009883188123573028e+00,1.027394319190087835e+00,1.019456961574338072e+00,1.029038990502162410e+00,1.018770188889053463e+00,1.012664095297956424e+00,1.016412800141992756e+00,1.014783828084018680e+00,1.011860963349882958e+00,1.013530488162104337e+00
6.366766666666654473e+00,1.031366525442537929e+00,1.028395572143921521e+00,1.008265386059770563e+00,1.005999973477533560e+00,1.009882838535484995e+00,1.027398593261061865e+00,1.019457825750602842e+00,1.029039803140439080e+00,1.018771741503762707e+00,1.012666120575426598e+00,1.016415927773161254e+00,1.014787849534345643e+00,1.011864809424565914e+00,1.013533035356256162e+00
6.400099999999987688e+00,1.031360104706771086e+00,1.028392788474612241e+00,1.008265939841045844e+00,1.005999595764140553e+00,1.009882491488751866e+00,1.027402795905812960e+00,1.019458649326387301e+00,1.029040549132656190e+00,1.018773246476327277e+00,1.012668093735588526e+00,1.016418993278294547e+00,1.014791802570745860e+00,1.011868587581689294e+00,1.013535526114094365e+00
6.433433333333320903e+00,1.031353730328322227e+00,1.028390046666896485e+00,1.008266491094155004e+00,1.005999221510840425e+00,1.009882149931331297e+00,1.027406929868413199e+00,1.019459434711134538e+00,1.029041230120024908e+00,1.018774707032924276e+00,1.012670017977403747e+00,1.016421999712474378e+00,1.014795689885010566e+00,1.011872300689911519e+00,1.013537963509619777e+00
6.466766666666654118e+00,1.031347403196494428e+00,1.028387347306434219e+00,1.008267040978647611e+00,1.005998853062624043e+00,1.009881815874813293e+00,1.027410997092279787e+00,1.019460183850400270e+00,1.029041847616294802e+00,1.018776125909710339e+00,1.012671895972453884e+00,1.016424949486189444e+00,1.014799513391056340e+00,1.011875950887283215e+00,1.013540350024982217e+00
6.500099999999987332e+00,1.031341123675148852e+00,1.028384690425273362e+00,1.008267590115183854e+00,1.005998491917217574e+00,1.009881490431332907e+00,1.027414998783269695e+00,1.019460898241848490e+00,1.029042403031887432e+00,1.018777505336011302e+00,1.012673729856655491e+00,1.016427844385851875e+00,1.014803274285289714e+00,1.011879539625778923e+00,1.013542687559665589e+00
6.533433333333320547e+00,1.031334891646828567e+00,1.028382075551288910e+00,1.008268138630631583e+00,1.005998138770788808e+00,1.009881173881739480e+00,1.027418935495614472e+00,1.019461578966365467e+00,1.029042897698268400e+00,1.018778847038234181e+00,1.012675521243134646e+00,1.016430685616460883e+00,1.014806973129238177e+00,1.011883067738310826e+00,1.013544977461144692e+00
6.566766666666653762e+00,1.031328706570340925e+00,1.028379501771523152e+00,1.008268686217276056e+00,1.005997793589524569e+00,1.009880865768614910e+00,1.027422807234390723e+00,1.019462226731153276e+00,1.029043332891105278e+00,1.018780152262066085e+00,1.012677271253384026e+00,1.016433473862120573e+00,1.014810609948358255e+00,1.011886535522812602e+00,1.013547220573316476e+00
6.600099999999986977e+00,1.031322567547106717e+00,1.028376967804368824e+00,1.008269232201316701e+00,1.005997455700092358e+00,1.009880565006356035e+00,1.027426613567107960e+00,1.019462841919495544e+00,1.029043709847746735e+00,1.018781421808294896e+00,1.012678980561764863e+00,1.016436209358465792e+00,1.014814184339756009e+00,1.011889942836664336e+00,1.013549417297171518e+00
6.633433333333320192e+00,1.031316473399295663e+00,1.028374472084599978e+00,1.008269775624850206e+00,1.005997123905609358e+00,1.009880270013262527e+00,1.027430353748610692e+00,1.019463424667772289e+00,1.029044029818522166e+00,1.018782656098680128e+00,1.012680649467705196e+00,1.016438891986530590e+00,1.014817695593743130e+00,1.011893289207507873e+00,1.013551567675616827e+00
6.666766666666653407e+00,1.031310422728805021e+00,1.028372012824791737e+00,1.008270315304450770e+00,1.005996796569528673e+00,1.009879978811872414e+00,1.027434026812026557e+00,1.019463974866598788e+00,1.029044293979675118e+00,1.018783855186387477e+00,1.012682277917295259e+00,1.016441521325063269e+00,1.014821142779828156e+00,1.011896573908384500e+00,1.013553671431655090e+00
6.700099999999986622e+00,1.031304414006568582e+00,1.028369588113951405e+00,1.008270849928704305e+00,1.005996471766850586e+00,1.009879689187420881e+00,1.027437631704393173e+00,1.019464492290305557e+00,1.029044503565808011e+00,1.018785018876754433e+00,1.012683865624067758e+00,1.016444096776302208e+00,1.014824524880828305e+00,1.011899796087417203e+00,1.013555728092550234e+00
6.733433333333319837e+00,1.031298445635942196e+00,1.028367195982970994e+00,1.008271378121662121e+00,1.005996147382360428e+00,1.009879398794952143e+00,1.027441167373226882e+00,1.019464976617238339e+00,1.029044659809196238e+00,1.018786146764661282e+00,1.012685412113622174e+00,1.016446617629785498e+00,1.014827840875596410e+00,1.011902954845069091e+00,1.013557737044319618e+00
6.766766666666653052e+00,1.031292516016333538e+00,1.028364834472704326e+00,1.008271898510392894e+00,1.005995821221595810e+00,1.009879105273545186e+00,1.027444632853857787e+00,1.019465427487745712e+00,1.029044763951957098e+00,1.018787238305109311e+00,1.012686916796460057e+00,1.016449083141870213e+00,1.014831089824222099e+00,1.011906049317758516e+00,1.013559697607808507e+00
